,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6005,Wetherill Park,-33.8483333,150.9011111,BCF Wetherill Park,-33.85001699428416,150.89752647818258,Sporting Goods Shop
6006,Wetherill Park,-33.8483333,150.9011111,Officeworks,-33.85106528951833,150.89720891217175,Building
6007,Wetherill Park,-33.8483333,150.9011111,The Good Guys Wetherill Park,-33.850588027805344,150.89744127425263,Electronics Store
6008,Wetherill Park,-33.8483333,150.9011111,Officeworks,-33.85098101694691,150.8971856627498,Paper / Office Supplies Store
6009,Whalan,-33.756666700000004,150.80944440000002,Food Works,-33.75423722857703,150.81038794317087,Convenience Store
6010,Whalan,-33.756666700000004,150.80944440000002,mcgills pharmacy lalor park,-33.75466854819475,150.80728834126074,Pharmacy
6011,Whalan,-33.756666700000004,150.80944440000002,Windscreens 4U,-33.754852,150.81332402,Automotive Shop
6012,Whale Beach,-33.6096795,151.3309449,Whale Beach,-33.611070230383014,151.33099162718074,Beach
6013,Whale Beach,-33.6096795,151.3309449,Jonah's Restaurant & Accommodation,-33.60726,151.32953,Restaurant
6014,Whale Beach,-33.6096795,151.3309449,Whale Beach Art Gallery & Café,-33.61109,151.33021,Café
6015,Whale Beach,-33.6096795,151.3309449,Whaleys,-33.61109,151.33021,Sandwich Place
6016,Wheeler Heights,-33.728686700000004,151.2806965,Joad Sportz Supplies,-33.72874580000001,151.28199949999998,Sporting Goods Shop
6017,Wheeler Heights,-33.728686700000004,151.2806965,Bluedog Signs,-33.72926522052216,151.2774682044983,Antique Shop
6018,Wiley Park,-33.923055600000005,151.06777780000002,Wiley Park Station,-33.92302274879516,151.06729339786276,Train Station
6019,Wiley Park,-33.923055600000005,151.06777780000002,White Heaven,-33.92186163407722,151.06797161523315,Middle Eastern Restaurant
6020,Wiley Park,-33.923055600000005,151.06777780000002,Hungry Jack's,-33.91908498693641,151.06642292276135,Fast Food Restaurant
6021,Wiley Park,-33.923055600000005,151.06777780000002,Wiley Park Newsagency,-33.92306928237407,151.06747208834705,Paper / Office Supplies Store
6022,Wiley Park,-33.923055600000005,151.06777780000002,Mango Cafe,-33.92133054101757,151.06775072972954,Café
6023,Wiley Park,-33.923055600000005,151.06777780000002,K.G Kebab & Pizza,-33.92244,151.06773,Fast Food Restaurant
6024,Willmot,-33.7247222,150.79388889999998,Willmot Friendly Grocer,-33.726006,150.792149,Convenience Store
6025,Willoughby,-33.806388899999995,151.2002778,Kaffir Lime,-33.80658,151.19963,Thai Restaurant
6026,Willoughby,-33.806388899999995,151.2002778,La Botte Restaurant Pizzeria Da Ercole,-33.80638,151.19887,Pizza Place
6027,Willoughby,-33.806388899999995,151.2002778,Kisuke Japanese Restaurant,-33.80722440658951,151.2003471699472,Japanese Restaurant
6028,Willoughby,-33.806388899999995,151.2002778,Little Giant Roasters,-33.80706275015504,151.19941042391338,Café
6029,Willoughby,-33.806388899999995,151.2002778,Willoughby Squash Club,-33.81076715121037,151.19970145590315,Gym / Fitness Center
6030,Willoughby,-33.806388899999995,151.2002778,The Bridgeview Hotel,-33.80718,151.19898,Pub
6031,Willoughby,-33.806388899999995,151.2002778,Domino's Pizza,-33.80760326933491,151.1993843067093,Pizza Place
6032,Willoughby,-33.806388899999995,151.2002778,Bus Stop 206878,-33.80693845982665,151.19915532758137,Bus Station
6033,Willoughby,-33.806388899999995,151.2002778,Pizza Hut,-33.80676524416565,151.1992395840642,Pizza Place
6034,Willoughby,-33.806388899999995,151.2002778,Willoughby Cellars,-33.80728448042573,151.19939438852506,Wine Shop
6035,Willoughby,-33.806388899999995,151.2002778,The Northern Bean,-33.80735,151.1997,Café
6036,Willoughby,-33.806388899999995,151.2002778,Fegos on Frenchs,-33.807233134228,151.20038788309157,Café
6037,Willoughby,-33.806388899999995,151.2002778,Yoganic Yoga studio,-33.80638447271341,151.19935993219306,Gym / Fitness Center
6038,Willoughby,-33.806388899999995,151.2002778,Willoughby Fine Foods,-33.80693,151.19965,Restaurant
6039,Willoughby,-33.806388899999995,151.2002778,Spanish Sakaba,-33.80673,151.19962,Spanish Restaurant
6040,Willoughby,-33.806388899999995,151.2002778,Arax Restaurant,-33.80391,151.19914,Pizza Place
6041,Willoughby,-33.806388899999995,151.2002778,The Tricycle Cafe,-33.80361,151.19893,Café
6042,Willoughby,-33.806388899999995,151.2002778,Taste Living,-33.80322247615218,151.19848832946246,Furniture / Home Store
6043,Willoughby,-33.806388899999995,151.2002778,Bus Stop 206879,-33.81036861014183,151.1995526285041,Bus Station
6044,Willoughby East,-33.7991667,151.20611110000002,Willoughby Park,-33.795708461305885,151.2062457741096,Park
6045,Willoughby East,-33.7991667,151.20611110000002,Wizzy World,-33.795404683141335,151.20711658950373,Playground
6046,Willoughby East,-33.7991667,151.20611110000002,Workshop Arts Centre,-33.80059,151.20132,Arts & Crafts Store
6047,Windsor,-33.6055342,150.821953,Simon's Cafe,-33.605904,150.82251,Café
6048,Windsor,-33.6055342,150.821953,Windsor Seafoods,-33.605035918629945,150.82317351236532,Seafood Restaurant
6049,Windsor,-33.6055342,150.821953,Lime & Coconut Cafe,-33.60805,150.81902,Café
6050,Windsor,-33.6055342,150.821953,Pizza Hut,-33.608413,150.819797,Pizza Place
6051,Windsor,-33.6055342,150.821953,The Grill on George,-33.60522,150.82327,Burger Joint
6052,Windsor,-33.6055342,150.821953,Subway,-33.60718,150.82224,Sandwich Place
6053,Windsor,-33.6055342,150.821953,Woolworths,-33.60532423101009,150.8210053131136,Supermarket
6054,Windsor,-33.6055342,150.821953,Windsor Mall Sunday Markets,-33.60639711232961,150.82112040931005,Flea Market
6055,Windsor,-33.6055342,150.821953,Coles,-33.60675,150.81886,Grocery Store
6056,Windsor,-33.6055342,150.821953,Red Rooster,-33.608894486858304,150.81980635705816,Fried Chicken Joint
6057,Windsor,-33.6055342,150.821953,Biviano's Italian Restaurant,-33.60512,150.82218,Italian Restaurant
6058,Windsor,-33.6055342,150.821953,Fitzroy Hotel,-33.60612,150.82079,Pub
6059,Windsor,-33.6055342,150.821953,Windsor Ice Cream,-33.60515826568099,150.82288350754195,Ice Cream Shop
6060,Windsor,-33.6055342,150.821953,Howe Park,-33.604655949470995,150.82034570544872,Park
6061,Windsor,-33.6055342,150.821953,Stir Crazy,-33.60491243816488,150.82343928006895,Noodle House
6062,Windsor,-33.6055342,150.821953,Windsor Marketplace,-33.6052,150.82152,Shopping Mall
6063,Windsor,-33.6055342,150.821953,Windsor Thai,-33.60527,150.82319,Thai Restaurant
6064,Windsor,-33.6055342,150.821953,The Church Bar,-33.606297969818115,150.822023,Restaurant
6065,Windsor,-33.6055342,150.821953,Windsor Mall,-33.606099875209864,150.82155168056488,Shopping Mall
6066,Windsor,-33.6055342,150.821953,The Reject Shop Windsor,-33.607257,150.819122,Discount Store
6067,Windsor,-33.6055342,150.821953,New Street Cafe,-33.60780054913137,150.81850496614024,Café
6068,Winston Hills,-33.7761098,150.9816606,Chambers Cellars,-33.775786659115475,150.97701978124462,Food & Drink Shop
6069,Winston Hills,-33.7761098,150.9816606,Timbergetters Reserve,-33.772737,150.979311,Playground
6070,Winston Hills,-33.7761098,150.9816606,Caber Park,-33.77981452465405,150.9832885041435,Playground
6071,Wisemans Ferry,-33.3852776,150.9868024,Wisemans Ferry Inn Hotel,-33.38585562630937,150.98593492310292,Pub
6072,Wisemans Ferry,-33.3852776,150.9868024,Wisemans Ferry Bowling Club,-33.38446270331027,150.98705099744632,Bowling Green
6073,Wisemans Ferry,-33.3852776,150.9868024,Wisemans Ferry,-33.38498686756143,150.98603932100463,Boat or Ferry
6074,Wisemans Ferry,-33.3852776,150.9868024,Hawkesbury River,-33.38243532209149,150.98677818516558,River
6075,Wolli Creek,-33.9310296,151.1243159,Pinocchio Caffe,-33.9317,151.12526,Café
6076,Wolli Creek,-33.9310296,151.1243159,Earlwood-Bardwell Park RSL,-33.93101275209007,151.12477734416976,Bar
6077,Wolli Creek,-33.9310296,151.1243159,Frappe cafe bar,-33.92728283645559,151.12479752077238,Café
6078,Wolli Creek,-33.9310296,151.1243159,Anytime Fitness,-33.92725223815543,151.1244924653211,Gym
6079,Wolli Creek,-33.9310296,151.1243159,Bardwell Park Station,-33.93142666846988,151.12511268891134,Train Station
6080,Wolli Creek,-33.9310296,151.1243159,KFC,-33.92696,151.12338,Fast Food Restaurant
6081,Wolli Creek,-33.9310296,151.1243159,Girrahween Park,-33.92979445107725,151.12586975097656,Park
6082,Wolli Creek,-33.9310296,151.1243159,New Age Health And Fitness,-33.93272545776368,151.12595221150337,Gym
6083,Wolli Creek,-33.9310296,151.1243159,Earlwood Lebanese Bakery,-33.92657,151.12481,Bakery
6084,Wollstonecraft,-33.8332039,151.1959273,Brennan Park,-33.83453923992224,151.19850540339107,Park
6085,Wollstonecraft,-33.8332039,151.1959273,Botanica Garden Cafe,-33.8374319419905,151.197124850873,Café
6086,Wollstonecraft,-33.8332039,151.1959273,Wollstonecraft Station,-33.83192470157786,151.19185503027813,Train Station
6087,Wollstonecraft,-33.8332039,151.1959273,Chew Chew Doggie Cafe,-33.8319223146543,151.19185476188042,Pet Store
6088,Wollstonecraft,-33.8332039,151.1959273,Platform 1,-33.831915741357726,151.19181833677297,Platform
6089,Wollstonecraft,-33.8332039,151.1959273,Platform 2,-33.83191505663936,151.19181011188954,Platform
6090,Wollstonecraft,-33.8332039,151.1959273,Wollstonecraft Cafe,-33.83217183450069,151.19160162812136,Café
6091,Wollstonecraft,-33.8332039,151.1959273,Aura cafe,-33.831740725923936,151.1915735399658,Café
6092,Wollstonecraft,-33.8332039,151.1959273,Tamarind Thai,-33.837389403043076,151.19759844746594,Thai Restaurant
6093,Woodbine,-34.0468369,150.82427109999998,Sizzler,-34.04970104051101,150.82600158358994,Restaurant
6094,Woodbine,-34.0468369,150.82427109999998,KFC,-34.04878,150.82676,Fast Food Restaurant
6095,Woodbine,-34.0468369,150.82427109999998,Red Rooster,-34.050087,150.827258,Fast Food Restaurant
6096,Woodbine,-34.0468369,150.82427109999998,Oporto,-34.04859518496015,150.8269876916253,Fast Food Restaurant
6097,Woodbine,-34.0468369,150.82427109999998,Hungry Jack's,-34.05039278396402,150.82687376179868,Fast Food Restaurant
6098,Woodbine,-34.0468369,150.82427109999998,Quest Campbelltown Apartments,-34.04805,150.82618,Hotel
6099,Woodbine,-34.0468369,150.82427109999998,ibis budget Campbelltown,-34.047825442723756,150.826905675666,Hotel
6100,Woodbine,-34.0468369,150.82427109999998,Mission Australia,-34.049687079478886,150.82476843526106,Government Building
6101,Woodbine,-34.0468369,150.82427109999998,Isabelle's Pizzeria,-34.04803775087252,150.82891876602727,Pizza Place
6102,Woodcroft,-33.7586111,150.8783333,Paperbark Reserve,-33.76288064357079,150.87890269263536,Park
6103,Woodpark,-33.8413833,150.96027759999998,Caffetteria Italia,-33.841149,150.961469,Café
6104,Woodpark,-33.8413833,150.96027759999998,Fine Italian Bakery,-33.84099341762267,150.96085186448312,Bakery
6105,Woodpark,-33.8413833,150.96027759999998,Guildford,-33.84477877386085,150.96135193616445,Convenience Store
6106,Woodpark,-33.8413833,150.96027759999998,Woodpark T-Way Station,-33.84466886816773,150.9624008050705,Bus Station
6107,Woollahra,-33.8857968,151.2440867,Chiswick Restaurant,-33.88602,151.2398,Australian Restaurant
6108,Woollahra,-33.8857968,151.2440867,Cafe Arno,-33.886611088714055,151.24642615783674,Café
6109,Woollahra,-33.8857968,151.2440867,Cafe Nino,-33.887556,151.239848,Italian Restaurant
6110,Woollahra,-33.8857968,151.2440867,Lough Park,-33.88479240564271,151.24656441714183,Park
6111,Woollahra,-33.8857968,151.2440867,Cafe Parterre,-33.88777,151.24017,Café
6112,Woolloomooloo,-33.8718758,151.2192218,John Montagu,-33.87259464701657,151.21837439574279,Sandwich Place
6113,Woolloomooloo,-33.8718758,151.2192218,Puntino,-33.87270138237436,151.2166332437328,Italian Restaurant
6114,Woolloomooloo,-33.8718758,151.2192218,Bayswater Car Rental,-33.87442519048506,151.2205883927378,Rental Car Location
6115,Woolloomooloo,-33.8718758,151.2192218,Petal Met Sugar,-33.87192,151.21624,Café
6116,Woolloomooloo,-33.8718758,151.2192218,Ms. G's,-33.872632629067006,151.2226075635472,Asian Restaurant
6117,Woolloomooloo,-33.8718758,151.2192218,East Sydney Hotel,-33.87250520931186,151.21675097302708,Pub
6118,Woolloomooloo,-33.8718758,151.2192218,Jangling Jacks,-33.87332479230281,151.222478562264,Lounge
6119,Woolloomooloo,-33.8718758,151.2192218,The Butler,-33.87168786621545,151.2226445276821,Australian Restaurant
6120,Woolloomooloo,-33.8718758,151.2192218,Butler Stairs,-33.87201166341211,151.2222198254557,Trail
6121,Woolloomooloo,-33.8718758,151.2192218,Ovolo Woolloomooloo,-33.86887196463596,151.22034667602375,Hotel
6122,Woolloomooloo,-33.8718758,151.2192218,Art Gallery of NSW,-33.868821,151.217298,Art Gallery
6123,Woolloomooloo,-33.8718758,151.2192218,Flour and Stone,-33.8735861858658,151.21551875128011,Bakery
6124,Woolloomooloo,-33.8718758,151.2192218,Chiswick at the Gallery,-33.8690351,151.2176203,Art Museum
6125,Woolloomooloo,-33.8718758,151.2192218,China Doll,-33.86854334848471,151.21996142548045,Chinese Restaurant
6126,Woolloomooloo,-33.8718758,151.2192218,Harry's Café De Wheels,-33.869314924898866,151.22115174452995,Pie Shop
6127,Woolloomooloo,-33.8718758,151.2192218,P.E Dept.,-33.872043031192796,151.22343772240242,Gym / Fitness Center
6128,Woolloomooloo,-33.8718758,151.2192218,Love Tilly Devine,-33.87467618265761,151.21586150825993,Wine Bar
6129,Woolloomooloo,-33.8718758,151.2192218,Aki's Indian Restaurant,-33.86889452796819,151.21997392891117,Indian Restaurant
6130,Woolloomooloo,-33.8718758,151.2192218,Mariners Court Hotel,-33.870597749497726,151.22204020126358,Hotel
6131,Woolloomooloo,-33.8718758,151.2192218,Holm Cafe,-33.872937907567625,151.2226524249509,Café
6132,Woolloomooloo,-33.8718758,151.2192218,Room 10,-33.872394386389765,151.2243945319444,Café
6133,Woolloomooloo,-33.8718758,151.2192218,Pizza Boccone,-33.87295,151.22406,Italian Restaurant
6134,Woolloomooloo,-33.8718758,151.2192218,Harris Farm Markets,-33.872988825456524,151.22383907733328,Fruit & Vegetable Store
6135,Woolloomooloo,-33.8718758,151.2192218,Riley St Garage,-33.87367774553799,151.2154196996564,American Restaurant
6136,Woolloomooloo,-33.8718758,151.2192218,Friggitoria,-33.87469,151.223,Italian Restaurant
6137,Woolloomooloo,-33.8718758,151.2192218,Smoking Gun Bagels,-33.87250481230605,151.2176076416505,Bagel Shop
6138,Woolloomooloo,-33.8718758,151.2192218,Sushi Yachiyo,-33.875419793690114,151.22114013241887,Japanese Restaurant
6139,Woolloomooloo,-33.8718758,151.2192218,Health Nuts,-33.87484059635431,151.22259730189577,Juice Bar
6140,Woolloomooloo,-33.8718758,151.2192218,Glider,-33.873716285499924,151.22245340243597,Café
6141,Woolloomooloo,-33.8718758,151.2192218,red lantern,-33.87474,151.21554,Vietnamese Restaurant
6142,Woolloomooloo,-33.8718758,151.2192218,Otto Ristorante Italiano,-33.868105119354,151.2201041379666,Italian Restaurant
6143,Woolloomooloo,-33.8718758,151.2192218,Dear Sainte Éloise,-33.87238,151.22432,Wine Bar
6144,Woolloomooloo,-33.8718758,151.2192218,Et Al,-33.87295234265801,151.22427024499234,Australian Restaurant
6145,Woolloomooloo,-33.8718758,151.2192218,Kakawa,-33.87489,151.21842,Chocolate Shop
6146,Woolloomooloo,-33.8718758,151.2192218,Joseph Hyde,-33.87284866040693,151.22429523625834,Café
6147,Woolloomooloo,-33.8718758,151.2192218,Chester White Cured Diner,-33.87192779723162,151.22330645423497,Diner
6148,Woolloomooloo,-33.8718758,151.2192218,Kingsleys Steak & Crabhouse,-33.86775396540838,151.22042926806773,Steakhouse
6149,Woolloomooloo,-33.8718758,151.2192218,Fitness First,-33.87484720241761,151.2225561919173,Gym
6150,Woolloomooloo,-33.8718758,151.2192218,Detour Espresso Bar,-33.87462225750091,151.21836752347528,Coffee Shop
6151,Woolloomooloo,-33.8718758,151.2192218,Collier's Sandwich Company,-33.87264346372001,151.21672517788045,Coffee Shop
6152,Woolloomooloo,-33.8718758,151.2192218,Artspace At The Gunnery,-33.8693948637924,151.22059691008647,Art Gallery
6153,Woolloomooloo,-33.8718758,151.2192218,The Old Fitzroy Hotel,-33.87311,151.22054,Pub
6154,Woolloomooloo,-33.8718758,151.2192218,Manta Restaurant,-33.86831390236921,151.220300176315,Australian Restaurant
6155,Woolloomooloo,-33.8718758,151.2192218,Mad Pizza E Bar Potts Point Pronto,-33.873342086782806,151.22430126949413,Pizza Place
6156,Woolloomooloo,-33.8718758,151.2192218,Wok and Noodle Bar,-33.87252858228752,151.22435513390639,Ramen Restaurant
6157,Woolloomooloo,-33.8718758,151.2192218,Dumpling & Noodle House,-33.873006201702125,151.22263791378154,Dumpling Restaurant
6158,Woolloomooloo,-33.8718758,151.2192218,Librarie,-33.87045894606712,151.2231017204025,Café
6159,Woolloomooloo,-33.8718758,151.2192218,Lankan Filling Station,-33.874665,151.215317,Sri Lankan Restaurant
6160,Woolloomooloo,-33.8718758,151.2192218,Potts Point Hotel,-33.87336,151.22373,Pub
6161,Woolloomooloo,-33.8718758,151.2192218,Smashed Burger,-33.869188,151.220928,Burger Joint
6162,Woolloomooloo,-33.8718758,151.2192218,McElhone Stairs,-33.86902124563764,151.22312256682545,Trail
6163,Woolloomooloo,-33.8718758,151.2192218,Coco Cubano,-33.87428150238957,151.22302662296033,Café
6164,Woolloomooloo,-33.8718758,151.2192218,Woolworths Metro,-33.87382,151.216287,Supermarket
6165,Woolloomooloo,-33.8718758,151.2192218,Tatler Sydney,-33.875592045079685,151.2218869189994,Nightclub
6166,Woolloomooloo,-33.8718758,151.2192218,Quest Potts Point Serviced Apartments Sydney,-33.87328834812875,151.2232271925937,Hotel
6167,Woolloomooloo,-33.8718758,151.2192218,Club 77,-33.87421824653329,151.21588844186837,Nightclub
6168,Woolloomooloo,-33.8718758,151.2192218,Art Gallery of NSW Cafe & ArtBar,-33.868967677770435,151.21773884085528,Café
6169,Woolloomooloo,-33.8718758,151.2192218,Old Growler,-33.87504834617437,151.22089785739252,Speakeasy
6170,Woolloomooloo,-33.8718758,151.2192218,Bells Hotel,-33.87262736662135,151.21672990548174,Pub
6171,Woolloomooloo,-33.8718758,151.2192218,Kings Cross Hotel,-33.87496,151.222,Pub
6172,Woolloomooloo,-33.8718758,151.2192218,169 Darlinghurst,-33.87574,151.22154,Café
6173,Woolloomooloo,-33.8718758,151.2192218,Chiswick at The Gallery,-33.86906545131354,151.2178865161185,Australian Restaurant
